Course Code,Course Title,Credits,Status,Year,Materials,Grade,Mode,Attendance
GNS 201,Lagos and its Environment,2,C,2,Yes,B,Online,100
GNS 201,Lagos and its Environment,2,C,2,No,A,Hybrid,91.5
GNS 201,Lagos and its Environment,2,C,2,No,D,Physical,100
GNS 201,Lagos and its Environment,2,C,2,Yes,F,Hybrid,84.2
GNS 201,Lagos and its Environment,2,C,2,Yes,B,Physical,73.1
GNS 201,Lagos and its Environment,2,C,2,No,B,Hybrid,100
GNS 201,Lagos and its Environment,2,C,2,No,C,Hybrid,90.3
GNS 201,Lagos and its Environment,2,C,2,Yes,D,Hybrid,97.3
GNS 201,Lagos and its Environment,2,C,2,No,B,Hybrid,100
GNS 201,Lagos and its Environment,2,C,2,Yes,E,Hybrid,69.2
GNS 201,Lagos and its Environment,2,C,2,Yes,C,Physical,86.5
GNS 201,Lagos and its Environment,2,C,2,No,C,Online,82.9
GNS 201,Lagos and its Environment,2,C,2,No,C,Physical,88.6
GNS 201,Lagos and its Environment,2,C,2,Yes,F,Hybrid,60.7
GNS 201,Lagos and its Environment,2,C,2,No,D,Hybrid,99.7
GNS 201,Lagos and its Environment,2,C,2,Yes,A,Physical,87.1
GNS 201,Lagos and its Environment,2,C,2,Yes,B,Physical,96
GNS 201,Lagos and its Environment,2,C,2,Yes,C,Physical,100
GNS 201,Lagos and its Environment,2,C,2,No,B,Hybrid,100
GNS 201,Lagos and its Environment,2,C,2,Yes,D,Online,70.4
GNS 201,Lagos and its Environment,2,C,2,Yes,D,Physical,87.3
GNS 201,Lagos and its Environment,2,C,2,Yes,D,Physical,88.8
GNS 201,Lagos and its Environment,2,C,2,No,F,Online,99.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Online,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Physical,96.8
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Hybrid,62.9
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Online,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,A,Hybrid,87
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Hybrid,87.9
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,74.8
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,61.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Online,76.3
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,A,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,93.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Physical,88.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,E,Online,93.3
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Hybrid,71.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,93.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Online,91.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,92.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Hybrid,84
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,A,Physical,90.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Online,87.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Physical,77.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Online,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Hybrid,69.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,84.3
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Online,57
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Physical,82.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,89.9
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,79.5
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Physical,82.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Online,84.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,81.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,F,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,89.5
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Online,75
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Physical,97.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,94.9
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,A,Hybrid,86.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Hybrid,92.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Online,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,E,Hybrid,84.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,E,Physical,59.3
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,A,Hybrid,96.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Physical,99.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Online,97.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Hybrid,76.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Online,84.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Online,86.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Online,72.3
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Physical,65.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Hybrid,72.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Online,66.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Online,84.8
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,66.3
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,A,Online,83.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Hybrid,94.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,90.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,A,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Physical,89.5
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Hybrid,86.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,E,Online,55.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,99.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,E,Physical,70.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Physical,89.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Hybrid,78.2
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,F,Physical,65.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Online,95.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,A,Physical,72
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,E,Hybrid,69.6
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,D,Physical,77.7
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Hybrid,98.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,F,Hybrid,91.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,A,Physical,82.5
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,76
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Hybrid,91.5
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Hybrid,75
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Hybrid,92.1
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,C,Hybrid,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,A,Hybrid,87.9
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,B,Online,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,No,D,Physical,100
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,B,Physical,79.4
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,C,Physical,73.9
CSC 204,Introduction to Discrete Mathematics,2,C,2,Yes,E,Hybrid,98.4
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,72.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Hybrid,89.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,99.9
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Hybrid,82.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Physical,98.5
CSC 208,Introduction to hardware laboratory,2,E,2,No,D,Physical,75.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Online,63.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Hybrid,92.8
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Physical,86.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,A,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,93.5
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Physical,99.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Physical,79.9
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,77
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Hybrid,87.6
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Online,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,79.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,63.3
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,88.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,81.1
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Online,61.8
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,D,Online,77.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Physical,74.2
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Online,92
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Physical,82
CSC 208,Introduction to hardware laboratory,2,E,2,No,D,Online,77.1
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Hybrid,75.8
CSC 208,Introduction to hardware laboratory,2,E,2,No,A,Physical,93
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,99
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,98
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,E,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Physical,86
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,92.2
CSC 208,Introduction to hardware laboratory,2,E,2,No,E,Physical,82.5
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,72.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,66.4
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Online,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,85.9
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Online,72.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Physical,86
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Physical,99
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Hybrid,94
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Online,74.3
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Online,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,E,Online,90.2
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Physical,70.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,F,Hybrid,85.2
CSC 208,Introduction to hardware laboratory,2,E,2,No,A,Hybrid,80
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,71.9
CSC 208,Introduction to hardware laboratory,2,E,2,No,E,Physical,71.3
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Online,69.4
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Online,76.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,96.2
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,79.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Physical,95.9
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,77.1
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Physical,92.6
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Hybrid,90.1
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Online,80.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,E,Hybrid,73
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,88
CSC 208,Introduction to hardware laboratory,2,E,2,No,A,Online,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Physical,89.9
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Hybrid,86.8
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Hybrid,85.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,83.6
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,D,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,D,Hybrid,85.6
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,84.4
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Online,84.1
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,F,Hybrid,78.1
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Physical,82.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Hybrid,74.5
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,E,Physical,73.2
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,88.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Physical,100
CSC 208,Introduction to hardware laboratory,2,E,2,No,D,Physical,85.7
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Hybrid,77.9
CSC 208,Introduction to hardware laboratory,2,E,2,No,B,Hybrid,87.9
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Online,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,D,Physical,82.2
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Hybrid,100
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,A,Physical,72.3
CSC 208,Introduction to hardware laboratory,2,E,2,No,C,Hybrid,91.4
CSC 208,Introduction to hardware laboratory,2,E,2,No,A,Hybrid,88.2
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,C,Physical,72.9
CSC 208,Introduction to hardware laboratory,2,E,2,Yes,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,100
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,67.4
CSC 212,Computer Architecture,3,C,2,No,A,Hybrid,93
CSC 212,Computer Architecture,3,C,2,No,A,Hybrid,96.9
CSC 212,Computer Architecture,3,C,2,No,A,Physical,100
CSC 212,Computer Architecture,3,C,2,No,F,Online,97.7
CSC 212,Computer Architecture,3,C,2,No,A,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,93.6
CSC 212,Computer Architecture,3,C,2,No,A,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,A,Physical,82.4
CSC 212,Computer Architecture,3,C,2,No,C,Online,97.9
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,100
CSC 212,Computer Architecture,3,C,2,No,F,Physical,92
CSC 212,Computer Architecture,3,C,2,Yes,E,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,86
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,94.3
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,97.1
CSC 212,Computer Architecture,3,C,2,No,B,Online,93.8
CSC 212,Computer Architecture,3,C,2,No,E,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,94.8
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,B,Hybrid,100
CSC 212,Computer Architecture,3,C,2,Yes,A,Online,89.6
CSC 212,Computer Architecture,3,C,2,Yes,E,Physical,76.7
CSC 212,Computer Architecture,3,C,2,No,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,C,Online,99
CSC 212,Computer Architecture,3,C,2,Yes,A,Physical,92.6
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,91.8
CSC 212,Computer Architecture,3,C,2,Yes,A,Physical,82.7
CSC 212,Computer Architecture,3,C,2,Yes,D,Hybrid,59.4
CSC 212,Computer Architecture,3,C,2,No,A,Online,78.5
CSC 212,Computer Architecture,3,C,2,Yes,E,Physical,83.7
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,72
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,96.3
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,95
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,100
CSC 212,Computer Architecture,3,C,2,No,B,Online,86.3
CSC 212,Computer Architecture,3,C,2,No,E,Hybrid,92.3
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,72.3
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,B,Online,65.9
CSC 212,Computer Architecture,3,C,2,No,E,Physical,97.5
CSC 212,Computer Architecture,3,C,2,No,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,F,Physical,70.6
CSC 212,Computer Architecture,3,C,2,Yes,E,Hybrid,89
CSC 212,Computer Architecture,3,C,2,Yes,A,Physical,98.8
CSC 212,Computer Architecture,3,C,2,No,B,Online,73.6
CSC 212,Computer Architecture,3,C,2,No,E,Physical,91.4
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,81.3
CSC 212,Computer Architecture,3,C,2,Yes,A,Physical,91.2
CSC 212,Computer Architecture,3,C,2,No,B,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,73.6
CSC 212,Computer Architecture,3,C,2,Yes,A,Physical,80.6
CSC 212,Computer Architecture,3,C,2,No,A,Online,100
CSC 212,Computer Architecture,3,C,2,Yes,E,Online,100
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,68.6
CSC 212,Computer Architecture,3,C,2,No,C,Online,87.8
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,92
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,93.1
CSC 212,Computer Architecture,3,C,2,Yes,D,Hybrid,71.3
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,91.3
CSC 212,Computer Architecture,3,C,2,No,B,Hybrid,88.1
CSC 212,Computer Architecture,3,C,2,Yes,D,Physical,88.5
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,79.6
CSC 212,Computer Architecture,3,C,2,Yes,F,Physical,69.4
CSC 212,Computer Architecture,3,C,2,No,B,Physical,90.3
CSC 212,Computer Architecture,3,C,2,No,E,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,E,Online,51.1
CSC 212,Computer Architecture,3,C,2,Yes,B,Hybrid,79.7
CSC 212,Computer Architecture,3,C,2,No,D,Online,82.6
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,89.4
CSC 212,Computer Architecture,3,C,2,No,E,Physical,89.9
CSC 212,Computer Architecture,3,C,2,No,C,Online,78.2
CSC 212,Computer Architecture,3,C,2,No,D,Online,83.7
CSC 212,Computer Architecture,3,C,2,Yes,C,Online,95.8
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,82.6
CSC 212,Computer Architecture,3,C,2,No,B,Hybrid,91.8
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,D,Online,79.5
CSC 212,Computer Architecture,3,C,2,No,C,Physical,90.4
CSC 212,Computer Architecture,3,C,2,No,C,Hybrid,100
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,86.9
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,A,Hybrid,77.5
CSC 212,Computer Architecture,3,C,2,No,D,Online,84.1
CSC 212,Computer Architecture,3,C,2,No,F,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,94.8
CSC 212,Computer Architecture,3,C,2,Yes,A,Hybrid,76.1
CSC 212,Computer Architecture,3,C,2,No,B,Hybrid,91.3
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,82.3
CSC 212,Computer Architecture,3,C,2,Yes,C,Physical,78.1
CSC 212,Computer Architecture,3,C,2,No,D,Physical,100
CSC 212,Computer Architecture,3,C,2,Yes,B,Physical,82.3
CSC 212,Computer Architecture,3,C,2,No,D,Hybrid,97.9
CSC 212,Computer Architecture,3,C,2,Yes,C,Hybrid,76.9
