,Course_Code,Course_Title,Course_Credits,Requirement_Status,Materials_Available,Year,Grade,Attendance_Percentage,Mode
1682,MAT 162,Introductory Statistics,2,C,No,1,A,67.0,Hybrid
1683,MAT 162,Introductory Statistics,2,C,Yes,1,F,54.9,Online
1684,MAT 162,Introductory Statistics,2,C,No,1,C,63.2,Hybrid
1685,MAT 162,Introductory Statistics,2,C,Yes,1,C,60.8,Physical
1686,MAT 162,Introductory Statistics,2,C,Yes,1,D,55.3,Hybrid
1687,MAT 162,Introductory Statistics,2,C,Yes,1,C,53.0,Hybrid
1688,MAT 162,Introductory Statistics,2,C,Yes,1,B,65.4,Hybrid
1689,MAT 162,Introductory Statistics,2,C,No,1,C,74.4,Hybrid
1690,MAT 162,Introductory Statistics,2,C,Yes,1,A,66.7,Hybrid
1691,MAT 162,Introductory Statistics,2,C,Yes,1,A,55.9,Hybrid
1692,MAT 162,Introductory Statistics,2,C,No,1,A,65.1,Hybrid
1693,MAT 162,Introductory Statistics,2,C,No,1,A,84.2,Hybrid
1694,MAT 162,Introductory Statistics,2,C,No,1,A,78.0,Physical
1695,MAT 162,Introductory Statistics,2,C,Yes,1,A,69.4,Physical
1696,MAT 162,Introductory Statistics,2,C,Yes,1,C,61.7,Hybrid
1697,MAT 162,Introductory Statistics,2,C,No,1,D,71.2,Hybrid
1698,MAT 162,Introductory Statistics,2,C,Yes,1,A,71.6,Physical
1699,MAT 162,Introductory Statistics,2,C,Yes,1,B,57.8,Hybrid
1700,PHY 102,Basic Optics and Sound,3,E,Yes,1,E,58.8,Physical
1701,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,61.5,Online
1702,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,68.4,Physical
1703,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,64.5,Hybrid
1704,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,69.3,Physical
1705,PHY 102,Basic Optics and Sound,3,E,No,1,B,67.9,Physical
1706,PHY 102,Basic Optics and Sound,3,E,No,1,C,57.6,Hybrid
1707,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,65.7,Hybrid
1708,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,65.6,Physical
1709,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,59.9,Online
1710,PHY 102,Basic Optics and Sound,3,E,No,1,B,66.2,Physical
1711,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,72.2,Hybrid
1712,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,59.3,Hybrid
1713,PHY 102,Basic Optics and Sound,3,E,Yes,1,E,67.2,Physical
1714,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,63.2,Hybrid
1715,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,50.9,Online
1716,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,81.0,Physical
1717,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,74.2,Physical
1718,PHY 102,Basic Optics and Sound,3,E,No,1,C,66.5,Physical
1719,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,62.1,Physical
1720,PHY 102,Basic Optics and Sound,3,E,No,1,C,72.9,Physical
1721,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,56.7,Hybrid
1722,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,64.6,Physical
1723,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,65.5,Online
1724,PHY 102,Basic Optics and Sound,3,E,No,1,A,63.5,Physical
1725,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,52.0,Online
1726,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,65.0,Hybrid
1727,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,71.8,Physical
1728,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,66.2,Hybrid
1729,PHY 102,Basic Optics and Sound,3,E,No,1,E,67.8,Physical
1730,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,72.3,Physical
1731,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,52.7,Physical
1732,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,58.7,Online
1733,PHY 102,Basic Optics and Sound,3,E,Yes,1,E,55.3,Physical
1734,PHY 102,Basic Optics and Sound,3,E,No,1,B,73.1,Hybrid
1735,PHY 102,Basic Optics and Sound,3,E,No,1,A,69.7,Physical
1736,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,55.2,Online
1737,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,67.3,Physical
1738,PHY 102,Basic Optics and Sound,3,E,Yes,1,E,58.2,Hybrid
1739,PHY 102,Basic Optics and Sound,3,E,No,1,C,47.2,Online
1740,PHY 102,Basic Optics and Sound,3,E,No,1,F,57.6,Online
1741,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,51.4,Online
1742,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,71.1,Physical
1743,PHY 102,Basic Optics and Sound,3,E,No,1,A,62.2,Physical
1744,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,62.8,Physical
1745,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,63.0,Hybrid
1746,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,57.7,Online
1747,PHY 102,Basic Optics and Sound,3,E,No,1,B,67.2,Hybrid
1748,PHY 102,Basic Optics and Sound,3,E,Yes,1,E,58.1,Physical
1749,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,66.0,Physical
1750,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,69.6,Physical
1751,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,59.1,Hybrid
1752,PHY 102,Basic Optics and Sound,3,E,No,1,B,68.3,Physical
1753,PHY 102,Basic Optics and Sound,3,E,No,1,A,70.9,Online
1754,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,61.7,Physical
1755,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,55.5,Online
1756,PHY 102,Basic Optics and Sound,3,E,No,1,E,62.0,Online
1757,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,69.9,Hybrid
1758,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,62.9,Physical
1759,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,71.3,Physical
1760,PHY 102,Basic Optics and Sound,3,E,No,1,B,77.3,Physical
1761,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,62.1,Physical
1762,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,68.2,Physical
1763,PHY 102,Basic Optics and Sound,3,E,No,1,C,62.6,Online
1764,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,66.4,Physical
1765,PHY 102,Basic Optics and Sound,3,E,No,1,A,73.3,Physical
1766,PHY 102,Basic Optics and Sound,3,E,No,1,C,75.3,Hybrid
1767,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,62.9,Online
1768,PHY 102,Basic Optics and Sound,3,E,No,1,F,64.4,Physical
1769,PHY 102,Basic Optics and Sound,3,E,No,1,B,55.7,Online
1770,PHY 102,Basic Optics and Sound,3,E,Yes,1,E,65.7,Physical
1771,PHY 102,Basic Optics and Sound,3,E,No,1,C,59.7,Online
1772,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,73.7,Physical
1773,PHY 102,Basic Optics and Sound,3,E,No,1,A,77.0,Physical
1774,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,54.7,Hybrid
1775,PHY 102,Basic Optics and Sound,3,E,No,1,C,69.2,Physical
1776,PHY 102,Basic Optics and Sound,3,E,Yes,1,F,70.3,Physical
1777,PHY 102,Basic Optics and Sound,3,E,No,1,A,76.3,Physical
1778,PHY 102,Basic Optics and Sound,3,E,No,1,F,71.5,Physical
1779,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,62.6,Physical
1780,PHY 102,Basic Optics and Sound,3,E,No,1,B,69.9,Hybrid
1781,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,57.4,Online
1782,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,55.6,Hybrid
1783,PHY 102,Basic Optics and Sound,3,E,No,1,E,69.4,Physical
1784,PHY 102,Basic Optics and Sound,3,E,No,1,B,78.8,Physical
1785,PHY 102,Basic Optics and Sound,3,E,No,1,D,76.7,Physical
1786,PHY 102,Basic Optics and Sound,3,E,No,1,C,63.4,Hybrid
1787,PHY 102,Basic Optics and Sound,3,E,Yes,1,D,61.8,Hybrid
1788,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,61.7,Hybrid
1789,PHY 102,Basic Optics and Sound,3,E,No,1,A,70.3,Physical
1790,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,68.8,Physical
1791,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,75.7,Physical
1792,PHY 102,Basic Optics and Sound,3,E,No,1,C,73.0,Physical
1793,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,63.4,Physical
1794,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,60.3,Physical
1795,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,60.8,Hybrid
1796,PHY 102,Basic Optics and Sound,3,E,Yes,1,B,57.1,Online
1797,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,61.9,Physical
1798,PHY 102,Basic Optics and Sound,3,E,Yes,1,C,53.7,Online
1799,PHY 102,Basic Optics and Sound,3,E,Yes,1,A,67.1,Physical
1800,PHY 104,General Physics II,3,C,Yes,1,C,58.2,Physical
1801,PHY 104,General Physics II,3,C,No,1,B,64.5,Physical
1802,PHY 104,General Physics II,3,C,Yes,1,B,67.3,Physical
1803,PHY 104,General Physics II,3,C,No,1,C,67.4,Physical
1804,PHY 104,General Physics II,3,C,Yes,1,C,60.3,Hybrid
1805,PHY 104,General Physics II,3,C,Yes,1,F,61.7,Hybrid
1806,PHY 104,General Physics II,3,C,Yes,1,E,54.4,Hybrid
1807,PHY 104,General Physics II,3,C,No,1,C,70.9,Hybrid
1808,PHY 104,General Physics II,3,C,Yes,1,B,58.7,Hybrid
1809,PHY 104,General Physics II,3,C,Yes,1,A,66.1,Hybrid
1810,PHY 104,General Physics II,3,C,Yes,1,A,70.6,Hybrid
1811,PHY 104,General Physics II,3,C,No,1,B,65.5,Hybrid
1812,PHY 104,General Physics II,3,C,Yes,1,F,53.2,Hybrid
1813,PHY 104,General Physics II,3,C,Yes,1,A,66.3,Hybrid
1814,PHY 104,General Physics II,3,C,No,1,E,68.1,Online
1815,PHY 104,General Physics II,3,C,Yes,1,B,64.2,Hybrid
1816,PHY 104,General Physics II,3,C,Yes,1,B,64.2,Physical
1817,PHY 104,General Physics II,3,C,No,1,A,64.0,Hybrid
1818,PHY 104,General Physics II,3,C,Yes,1,B,77.5,Hybrid
1819,PHY 104,General Physics II,3,C,Yes,1,F,53.4,Physical
1820,PHY 104,General Physics II,3,C,Yes,1,A,52.0,Online
1821,PHY 104,General Physics II,3,C,Yes,1,B,64.6,Hybrid
1822,PHY 104,General Physics II,3,C,Yes,1,B,56.4,Online
1823,PHY 104,General Physics II,3,C,No,1,C,62.7,Online
1824,PHY 104,General Physics II,3,C,No,1,A,68.6,Physical
1825,PHY 104,General Physics II,3,C,Yes,1,C,62.0,Physical
1826,PHY 104,General Physics II,3,C,Yes,1,F,62.2,Physical
1827,PHY 104,General Physics II,3,C,Yes,1,F,69.2,Physical
1828,PHY 104,General Physics II,3,C,No,1,B,75.0,Physical
1829,PHY 104,General Physics II,3,C,Yes,1,D,66.3,Physical
1830,PHY 104,General Physics II,3,C,Yes,1,C,58.2,Online
1831,PHY 104,General Physics II,3,C,No,1,A,71.8,Hybrid
1832,PHY 104,General Physics II,3,C,No,1,A,73.6,Physical
1833,PHY 104,General Physics II,3,C,No,1,F,53.6,Hybrid
1834,PHY 104,General Physics II,3,C,No,1,E,68.2,Physical
1835,PHY 104,General Physics II,3,C,No,1,A,76.1,Physical
1836,PHY 104,General Physics II,3,C,Yes,1,A,71.4,Physical
1837,PHY 104,General Physics II,3,C,No,1,F,68.0,Physical
1838,PHY 104,General Physics II,3,C,Yes,1,C,64.3,Physical
1839,PHY 104,General Physics II,3,C,No,1,C,67.4,Physical
1840,PHY 104,General Physics II,3,C,Yes,1,C,69.8,Hybrid
1841,PHY 104,General Physics II,3,C,No,1,F,55.7,Hybrid
1842,PHY 104,General Physics II,3,C,Yes,1,E,60.6,Physical
1843,PHY 104,General Physics II,3,C,Yes,1,B,54.2,Physical
1844,PHY 104,General Physics II,3,C,No,1,C,72.9,Physical
1845,PHY 104,General Physics II,3,C,No,1,A,65.4,Physical
1846,PHY 104,General Physics II,3,C,No,1,A,74.2,Hybrid
1847,PHY 104,General Physics II,3,C,Yes,1,A,60.6,Online
1848,PHY 104,General Physics II,3,C,Yes,1,B,66.9,Hybrid
1849,PHY 104,General Physics II,3,C,Yes,1,B,58.1,Physical
1850,PHY 104,General Physics II,3,C,Yes,1,E,62.0,Physical
1851,PHY 104,General Physics II,3,C,No,1,A,77.6,Physical
1852,PHY 104,General Physics II,3,C,Yes,1,D,59.8,Physical
1853,PHY 104,General Physics II,3,C,Yes,1,D,54.1,Online
1854,PHY 104,General Physics II,3,C,Yes,1,C,60.5,Hybrid
1855,PHY 104,General Physics II,3,C,Yes,1,C,57.1,Physical
1856,PHY 104,General Physics II,3,C,No,1,F,63.3,Physical
1857,PHY 104,General Physics II,3,C,No,1,E,62.7,Hybrid
1858,PHY 104,General Physics II,3,C,Yes,1,B,73.4,Physical
1859,PHY 104,General Physics II,3,C,No,1,B,72.5,Physical
1860,PHY 104,General Physics II,3,C,No,1,B,71.8,Physical
1861,PHY 104,General Physics II,3,C,No,1,C,64.6,Online
1862,PHY 104,General Physics II,3,C,No,1,C,58.8,Hybrid
1863,PHY 104,General Physics II,3,C,Yes,1,C,56.0,Physical
1864,PHY 104,General Physics II,3,C,No,1,C,67.7,Hybrid
1865,PHY 104,General Physics II,3,C,No,1,B,63.0,Online
1866,PHY 104,General Physics II,3,C,No,1,C,68.1,Hybrid
1867,PHY 104,General Physics II,3,C,Yes,1,B,65.0,Physical
1868,PHY 104,General Physics II,3,C,Yes,1,E,63.3,Physical
1869,PHY 104,General Physics II,3,C,Yes,1,E,49.8,Online
1870,PHY 104,General Physics II,3,C,Yes,1,A,69.2,Physical
1871,PHY 104,General Physics II,3,C,Yes,1,A,71.6,Hybrid
1872,PHY 104,General Physics II,3,C,Yes,1,C,61.8,Online
1873,PHY 104,General Physics II,3,C,Yes,1,E,61.2,Physical
1874,PHY 104,General Physics II,3,C,Yes,1,C,60.9,Hybrid
1875,PHY 104,General Physics II,3,C,No,1,A,74.4,Physical
1876,PHY 104,General Physics II,3,C,Yes,1,B,73.9,Physical
1877,PHY 104,General Physics II,3,C,Yes,1,C,62.8,Online
1878,PHY 104,General Physics II,3,C,Yes,1,A,69.1,Hybrid
1879,PHY 104,General Physics II,3,C,Yes,1,A,70.6,Physical
1880,PHY 104,General Physics II,3,C,Yes,1,B,63.3,Physical
1881,PHY 104,General Physics II,3,C,Yes,1,C,62.6,Hybrid
1882,PHY 104,General Physics II,3,C,No,1,C,63.8,Online
1883,PHY 104,General Physics II,3,C,No,1,C,73.1,Hybrid
1884,PHY 104,General Physics II,3,C,No,1,C,75.2,Physical
1885,PHY 104,General Physics II,3,C,Yes,1,F,57.5,Physical
1886,PHY 104,General Physics II,3,C,No,1,B,69.1,Physical
1887,PHY 104,General Physics II,3,C,Yes,1,C,61.8,Hybrid
1888,PHY 104,General Physics II,3,C,No,1,C,62.9,Physical
1889,PHY 104,General Physics II,3,C,No,1,B,76.2,Hybrid
1890,PHY 104,General Physics II,3,C,No,1,B,62.9,Online
1891,PHY 104,General Physics II,3,C,No,1,A,88.5,Physical
1892,PHY 104,General Physics II,3,C,Yes,1,D,69.2,Hybrid
1893,PHY 104,General Physics II,3,C,No,1,C,64.6,Physical
1894,PHY 104,General Physics II,3,C,No,1,A,58.7,Online
1895,PHY 104,General Physics II,3,C,Yes,1,C,55.4,Online
1896,PHY 104,General Physics II,3,C,No,1,B,56.4,Online
1897,PHY 104,General Physics II,3,C,Yes,1,F,57.0,Online
1898,PHY 104,General Physics II,3,C,Yes,1,A,75.4,Physical
1899,PHY 104,General Physics II,3,C,Yes,1,F,49.7,Online
1900,GNS 102,Use of English,2,C,No,1,A,67.2,Hybrid
1901,GNS 102,Use of English,2,C,No,1,F,60.3,Physical
1902,GNS 102,Use of English,2,C,Yes,1,F,48.0,Physical
1903,GNS 102,Use of English,2,C,No,1,C,63.2,Physical
1904,GNS 102,Use of English,2,C,Yes,1,F,63.5,Physical
1905,GNS 102,Use of English,2,C,Yes,1,C,51.6,Online
1906,GNS 102,Use of English,2,C,Yes,1,C,61.2,Physical
1907,GNS 102,Use of English,2,C,Yes,1,A,70.8,Physical
1908,GNS 102,Use of English,2,C,Yes,1,C,57.3,Physical
1909,GNS 102,Use of English,2,C,Yes,1,D,55.3,Hybrid
1910,GNS 102,Use of English,2,C,Yes,1,C,60.8,Hybrid
1911,GNS 102,Use of English,2,C,Yes,1,F,61.8,Physical
1912,GNS 102,Use of English,2,C,Yes,1,C,52.6,Hybrid
1913,GNS 102,Use of English,2,C,Yes,1,B,58.5,Hybrid
1914,GNS 102,Use of English,2,C,No,1,D,74.9,Hybrid
1915,GNS 102,Use of English,2,C,No,1,C,71.2,Physical
1916,GNS 102,Use of English,2,C,Yes,1,A,65.2,Hybrid
1917,GNS 102,Use of English,2,C,Yes,1,A,68.7,Physical
1918,GNS 102,Use of English,2,C,No,1,A,61.9,Online
1919,GNS 102,Use of English,2,C,Yes,1,A,66.9,Physical
1920,GNS 102,Use of English,2,C,Yes,1,D,64.2,Physical
1921,GNS 102,Use of English,2,C,No,1,C,73.8,Physical
1922,GNS 102,Use of English,2,C,Yes,1,D,54.7,Hybrid
1923,GNS 102,Use of English,2,C,Yes,1,F,44.0,Online
1924,GNS 102,Use of English,2,C,Yes,1,A,75.8,Physical
1925,GNS 102,Use of English,2,C,Yes,1,B,56.7,Hybrid
1926,GNS 102,Use of English,2,C,Yes,1,B,59.5,Physical
1927,GNS 102,Use of English,2,C,Yes,1,C,64.5,Physical
1928,GNS 102,Use of English,2,C,Yes,1,C,58.8,Hybrid
1929,GNS 102,Use of English,2,C,Yes,1,B,67.7,Physical
1930,GNS 102,Use of English,2,C,Yes,1,C,57.9,Physical
1931,GNS 102,Use of English,2,C,Yes,1,B,64.2,Physical
1932,GNS 102,Use of English,2,C,No,1,A,66.6,Physical
1933,GNS 102,Use of English,2,C,Yes,1,C,62.7,Hybrid
1934,GNS 102,Use of English,2,C,Yes,1,C,41.8,Hybrid
1935,GNS 102,Use of English,2,C,Yes,1,A,66.7,Physical
1936,GNS 102,Use of English,2,C,Yes,1,C,70.1,Physical
1937,GNS 102,Use of English,2,C,Yes,1,E,59.9,Physical
1938,GNS 102,Use of English,2,C,No,1,C,51.1,Online
1939,GNS 102,Use of English,2,C,No,1,C,69.9,Hybrid
1940,GNS 102,Use of English,2,C,Yes,1,C,60.7,Physical
1941,GNS 102,Use of English,2,C,No,1,A,62.5,Hybrid
1942,GNS 102,Use of English,2,C,Yes,1,A,56.7,Physical
1943,GNS 102,Use of English,2,C,Yes,1,A,59.4,Physical
1944,GNS 102,Use of English,2,C,Yes,1,D,54.3,Physical
1945,GNS 102,Use of English,2,C,No,1,A,70.2,Physical
1946,GNS 102,Use of English,2,C,Yes,1,A,66.1,Physical
1947,GNS 102,Use of English,2,C,Yes,1,C,56.7,Online
1948,GNS 102,Use of English,2,C,Yes,1,B,61.3,Hybrid
1949,GNS 102,Use of English,2,C,Yes,1,C,58.4,Hybrid
1950,GNS 102,Use of English,2,C,Yes,1,C,60.2,Physical
1951,GNS 102,Use of English,2,C,Yes,1,B,67.2,Online
1952,GNS 102,Use of English,2,C,No,1,D,71.4,Hybrid
1953,GNS 102,Use of English,2,C,No,1,B,68.8,Physical
1954,GNS 102,Use of English,2,C,No,1,E,57.2,Physical
1955,GNS 102,Use of English,2,C,Yes,1,C,61.2,Physical
1956,GNS 102,Use of English,2,C,No,1,A,73.0,Hybrid
1957,GNS 102,Use of English,2,C,Yes,1,C,51.6,Online
1958,GNS 102,Use of English,2,C,No,1,C,67.1,Physical
1959,GNS 102,Use of English,2,C,Yes,1,D,53.4,Online
1960,GNS 102,Use of English,2,C,Yes,1,B,60.5,Hybrid
1961,GNS 102,Use of English,2,C,No,1,A,76.1,Hybrid
1962,GNS 102,Use of English,2,C,Yes,1,B,65.9,Physical
1963,GNS 102,Use of English,2,C,Yes,1,A,48.1,Online
1964,GNS 102,Use of English,2,C,Yes,1,A,78.8,Physical
1965,GNS 102,Use of English,2,C,No,1,C,65.6,Hybrid
1966,GNS 102,Use of English,2,C,Yes,1,C,64.1,Physical
1967,GNS 102,Use of English,2,C,Yes,1,A,71.2,Hybrid
1968,GNS 102,Use of English,2,C,Yes,1,C,66.6,Physical
1969,GNS 102,Use of English,2,C,Yes,1,A,56.5,Online
1970,GNS 102,Use of English,2,C,Yes,1,B,58.3,Online
1971,GNS 102,Use of English,2,C,Yes,1,F,52.9,Online
1972,GNS 102,Use of English,2,C,Yes,1,F,61.1,Physical
1973,GNS 102,Use of English,2,C,No,1,B,66.3,Online
1974,GNS 102,Use of English,2,C,Yes,1,F,60.1,Physical
1975,GNS 102,Use of English,2,C,Yes,1,A,71.6,Hybrid
1976,GNS 102,Use of English,2,C,Yes,1,F,61.7,Physical
1977,GNS 102,Use of English,2,C,Yes,1,F,57.3,Hybrid
1978,GNS 102,Use of English,2,C,No,1,A,64.7,Hybrid
1979,GNS 102,Use of English,2,C,No,1,C,64.4,Hybrid
1980,GNS 102,Use of English,2,C,Yes,1,F,61.1,Physical
1981,GNS 102,Use of English,2,C,Yes,1,F,53.3,Hybrid
1982,GNS 102,Use of English,2,C,Yes,1,A,69.3,Physical
1983,GNS 102,Use of English,2,C,No,1,E,56.0,Hybrid
1984,GNS 102,Use of English,2,C,Yes,1,F,61.1,Physical
1985,GNS 102,Use of English,2,C,Yes,1,E,55.6,Online
1986,GNS 102,Use of English,2,C,Yes,1,B,53.9,Physical
1987,GNS 102,Use of English,2,C,Yes,1,F,49.8,Hybrid
1988,GNS 102,Use of English,2,C,Yes,1,C,65.7,Hybrid
1989,GNS 102,Use of English,2,C,Yes,1,B,67.9,Physical
1990,GNS 102,Use of English,2,C,Yes,1,C,53.8,Physical
1991,GNS 102,Use of English,2,C,Yes,1,B,62.2,Hybrid
1992,GNS 102,Use of English,2,C,No,1,C,66.6,Physical
1993,GNS 102,Use of English,2,C,Yes,1,D,57.4,Physical
1994,GNS 102,Use of English,2,C,No,1,B,71.9,Physical
1995,GNS 102,Use of English,2,C,Yes,1,F,53.8,Hybrid
1996,GNS 102,Use of English,2,C,Yes,1,C,66.3,Hybrid
1997,GNS 102,Use of English,2,C,Yes,1,A,66.0,Hybrid
1998,GNS 102,Use of English,2,C,No,1,C,60.7,Physical
1999,GNS 102,Use of English,2,C,Yes,1,D,66.5,Physical
2000,CSC 205,Operating Systems I,3,C,Yes,2,E,77.4,Physical
2001,CSC 205,Operating Systems I,3,C,Yes,2,B,72.9,Online
2002,CSC 205,Operating Systems I,3,C,Yes,2,A,62.1,Hybrid
2003,CSC 205,Operating Systems I,3,C,Yes,2,D,71.0,Physical
2004,CSC 205,Operating Systems I,3,C,Yes,2,C,69.5,Hybrid
2005,CSC 205,Operating Systems I,3,C,No,2,A,92.2,Physical
2006,CSC 205,Operating Systems I,3,C,Yes,2,A,67.4,Online
2007,CSC 205,Operating Systems I,3,C,No,2,A,72.1,Online
2008,CSC 205,Operating Systems I,3,C,Yes,2,C,70.2,Hybrid
2009,CSC 205,Operating Systems I,3,C,No,2,B,84.8,Physical
2010,CSC 205,Operating Systems I,3,C,No,2,A,85.2,Physical
2011,CSC 205,Operating Systems I,3,C,Yes,2,F,75.4,Physical
2012,CSC 205,Operating Systems I,3,C,No,2,A,81.6,Physical
2013,CSC 205,Operating Systems I,3,C,Yes,2,F,54.8,Hybrid
2014,CSC 205,Operating Systems I,3,C,Yes,2,E,67.6,Physical
2015,CSC 205,Operating Systems I,3,C,Yes,2,A,81.3,Physical
2016,CSC 205,Operating Systems I,3,C,No,2,A,83.0,Physical
2017,CSC 205,Operating Systems I,3,C,No,2,B,78.4,Physical
2018,CSC 205,Operating Systems I,3,C,Yes,2,D,55.3,Online
2019,CSC 205,Operating Systems I,3,C,Yes,2,C,68.7,Physical
2020,CSC 205,Operating Systems I,3,C,Yes,2,B,78.8,Physical
2021,CSC 205,Operating Systems I,3,C,Yes,2,D,64.1,Hybrid
2022,CSC 205,Operating Systems I,3,C,No,2,A,83.6,Physical
2023,CSC 205,Operating Systems I,3,C,No,2,B,79.3,Physical
2024,CSC 205,Operating Systems I,3,C,No,2,B,74.3,Hybrid
2025,CSC 205,Operating Systems I,3,C,No,2,A,76.3,Physical
2026,CSC 205,Operating Systems I,3,C,No,2,B,68.9,Hybrid
2027,CSC 205,Operating Systems I,3,C,No,2,A,71.3,Online
2028,CSC 205,Operating Systems I,3,C,Yes,2,C,69.7,Physical
2029,CSC 205,Operating Systems I,3,C,Yes,2,A,85.8,Physical
2030,CSC 205,Operating Systems I,3,C,No,2,C,71.1,Online
2031,CSC 205,Operating Systems I,3,C,Yes,2,C,79.1,Physical
2032,CSC 205,Operating Systems I,3,C,No,2,A,79.4,Physical
2033,CSC 205,Operating Systems I,3,C,Yes,2,C,63.2,Hybrid
2034,CSC 205,Operating Systems I,3,C,Yes,2,A,76.6,Hybrid
2035,CSC 205,Operating Systems I,3,C,Yes,2,C,75.3,Physical
2036,CSC 205,Operating Systems I,3,C,Yes,2,C,67.2,Hybrid
2037,CSC 205,Operating Systems I,3,C,Yes,2,A,70.4,Physical
2038,CSC 205,Operating Systems I,3,C,Yes,2,B,69.5,Physical
2039,CSC 205,Operating Systems I,3,C,Yes,2,A,74.3,Hybrid
2040,CSC 205,Operating Systems I,3,C,No,2,C,75.4,Physical
2041,CSC 205,Operating Systems I,3,C,Yes,2,E,59.4,Hybrid
2042,CSC 205,Operating Systems I,3,C,No,2,A,76.4,Physical
2043,CSC 205,Operating Systems I,3,C,Yes,2,C,69.9,Physical
2044,CSC 205,Operating Systems I,3,C,Yes,2,B,72.1,Physical
2045,CSC 205,Operating Systems I,3,C,No,2,A,77.5,Online
2046,CSC 205,Operating Systems I,3,C,Yes,2,B,60.6,Hybrid
2047,CSC 205,Operating Systems I,3,C,Yes,2,B,65.3,Online
2048,CSC 205,Operating Systems I,3,C,No,2,C,72.9,Physical
2049,CSC 205,Operating Systems I,3,C,No,2,A,81.2,Physical
2050,CSC 205,Operating Systems I,3,C,Yes,2,D,71.3,Physical
2051,CSC 205,Operating Systems I,3,C,Yes,2,A,70.2,Physical
2052,CSC 205,Operating Systems I,3,C,Yes,2,A,66.0,Hybrid
2053,CSC 205,Operating Systems I,3,C,Yes,2,B,76.3,Physical
2054,CSC 205,Operating Systems I,3,C,Yes,2,C,55.6,Online
2055,CSC 205,Operating Systems I,3,C,No,2,C,79.6,Hybrid
2056,CSC 205,Operating Systems I,3,C,Yes,2,B,58.6,Online
2057,CSC 205,Operating Systems I,3,C,Yes,2,A,71.7,Hybrid
